queue_order,resource_type,resource_id,title,url,capture_wave,priority_basis,related_gap_ids,candidate_comparison_source_ids,affected_nonverified_knowledge_ids,affected_current_evidence_knowledge_ids,affected_taxonomy_ids,work_state,state_basis,capture_action,completion_gate
232,DESTINATION_PAGE,MGB-NAV-0039,Sell a Vehicle,https://www.mygroundbiz.com/en/vehicles-fuel/buy-sell-search-vehicles/sell-a-vehicle,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
233,DESTINATION_PAGE,MGB-NAV-0040,My Vehicles,https://www.mygroundbiz.com/en/vehicles-fuel/buy-sell-search-vehicles/my-vehicles,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
234,DESTINATION_PAGE,MGB-NAV-0045,Illinois Equipment Lease Form,https://www.mygroundbiz.com/en/vehicles-fuel/state-regulations/illinois-equipment-lease-form,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
235,DESTINATION_PAGE,MGB-NAV-0048,Business Name on Vehicles,https://www.mygroundbiz.com/en/vehicles-fuel/vehicle-standards-tbd/business-name-on-vehicles,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
236,DESTINATION_PAGE,MGB-NAV-0049,Decal Installation Steps,https://www.mygroundbiz.com/en/vehicles-fuel/vehicle-standards-tbd/business-name-on-vehicles/decal-installation-steps,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
237,DESTINATION_PAGE,MGB-NAV-0052,"Fuel Islands, Pricing",https://www.mygroundbiz.com/en/vehicles-fuel/fuel-information/fuel-islands-pricing,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
238,DESTINATION_PAGE,MGB-NAV-0053,EFS fuel cards,https://www.mygroundbiz.com/en/vehicles-fuel/fuel-information/fuel-management-surcharges,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
239,DESTINATION_PAGE,MGB-NAV-0054,Fuel Management,https://www.mygroundbiz.com/en/vehicles-fuel/fuel-information/Fuel-Management,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
240,DESTINATION_PAGE,MGB-NAV-0055,Electric Vehicle Information,https://www.mygroundbiz.com/en/vehicles-fuel/electric-vehicles/electric-vehicle-information,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
241,DESTINATION_PAGE,MGB-NAV-0057,Vehicle Insurance,https://www.mygroundbiz.com/en/vehicles-fuel/insurance/vehicle-insurance,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
242,DESTINATION_PAGE,MGB-NAV-0058,Insurance Cards,https://www.mygroundbiz.com/en/vehicles-fuel/insurance/insurance-cards,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
243,DESTINATION_PAGE,MGB-NAV-0059,Updating IRP Cab Cards,https://www.mygroundbiz.com/en/vehicles-fuel/June-1-2024-Resources/Updating-IRP-Cab-Cards,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
244,DESTINATION_PAGE,MGB-NAV-0063,Negotiations,https://www.mygroundbiz.com/en/agreement/general-agreement-information/Negotiations,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
245,DESTINATION_PAGE,MGB-NAV-0065,P&D MEDALS,https://www.mygroundbiz.com/en/agreement/general-agreement-information/PD-MEDALS,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
246,DESTINATION_PAGE,MGB-NAV-0066,U.S. TSP Agreement,https://www.mygroundbiz.com/en/agreement/general-agreement-information/us-transportation-service-provider-agreement,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
247,DESTINATION_PAGE,MGB-NAV-0067,Linehaul MEDALS,https://www.mygroundbiz.com/en/agreement/general-agreement-information/Linehaul-MEDALS,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
248,DESTINATION_PAGE,MGB-NAV-0069,Apparel Terms; Business Name Display,https://www.mygroundbiz.com/en/agreement/general-agreement-information/service-provider-apparel-terms,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
249,DESTINATION_PAGE,MGB-NAV-0071,U.S. TSPA - Entry Level Driver Program (ELDP) for LH,https://www.mygroundbiz.com/en/agreement/safety-terms---eldp/us-tspa---entry-level-driver-program-for-lh,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
250,DESTINATION_PAGE,MGB-NAV-0072,Truck Driving Championships Points Incentive,https://www.mygroundbiz.com/en/agreement/safety-terms---eldp/Truck-Driving-Championships-Points-Incentive,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
251,DESTINATION_PAGE,MGB-NAV-0073,"Growth Opportunities, Assignments and Transfers",https://www.mygroundbiz.com/en/agreement/growth-opportunities-notification-of-business-changes/assignments-and-transfers,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
252,DESTINATION_PAGE,MGB-NAV-0074,Personnel Changes,https://www.mygroundbiz.com/en/agreement/growth-opportunities-notification-of-business-changes/personnel-changes,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
253,DESTINATION_PAGE,MGB-NAV-0076,Invoice Dispute,https://www.mygroundbiz.com/en/agreement/dispute-processes/Invoice-Dispute,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
254,DESTINATION_PAGE,MGB-NAV-0060,U.S. Linehaul Vendors,https://www.mygroundbiz.com/en/discounts-vendors/Agreement-Types/US-Linehaul,WAVE_4_REMAINING_DESTINATIONS,PRESERVED_FOR_EXHAUSTIVE_REVIEW_AFTER_HIGHER_SESSION_EFFICIENCY_WAVES; no exclusion or relevance judgment has been made,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
255,DESTINATION_PAGE,MGB-NAV-0061,U.S. P&D Vendors,https://www.mygroundbiz.com/en/discounts-vendors/Agreement-Types/us-pd,WAVE_4_REMAINING_DESTINATIONS,PRESERVED_FOR_EXHAUSTIVE_REVIEW_AFTER_HIGHER_SESSION_EFFICIENCY_WAVES; no exclusion or relevance judgment has been made,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
256,DESTINATION_PAGE,MGB-NAV-0062,Ordering Apparel,https://www.mygroundbiz.com/en/discounts-vendors/other-vendors/ordering-apparel,WAVE_4_REMAINING_DESTINATIONS,PRESERVED_FOR_EXHAUSTIVE_REVIEW_AFTER_HIGHER_SESSION_EFFICIENCY_WAVES; no exclusion or relevance judgment has been made,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
257,DESTINATION_PAGE,MGB-NAV-0077,Service Provider Collaborative Cohort,https://www.mygroundbiz.com/en/Recognition/Recognition/Service-Provider-Collaborative-Cohort,WAVE_4_REMAINING_DESTINATIONS,PRESERVED_FOR_EXHAUSTIVE_REVIEW_AFTER_HIGHER_SESSION_EFFICIENCY_WAVES; no exclusion or relevance judgment has been made,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
258,DESTINATION_PAGE,MGB-NAV-0078,Humanitarian awards,https://www.mygroundbiz.com/en/Recognition/Recognition/humanitarian-awards,WAVE_4_REMAINING_DESTINATIONS,PRESERVED_FOR_EXHAUSTIVE_REVIEW_AFTER_HIGHER_SESSION_EFFICIENCY_WAVES; no exclusion or relevance judgment has been made,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
259,DESTINATION_PAGE,MGB-NAV-0079,President's Awards,https://www.mygroundbiz.com/en/Recognition/Recognition/Presidents-Awards,WAVE_4_REMAINING_DESTINATIONS,PRESERVED_FOR_EXHAUSTIVE_REVIEW_AFTER_HIGHER_SESSION_EFFICIENCY_WAVES; no exclusion or relevance judgment has been made,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
260,DESTINATION_PAGE,MGB-NAV-0080,FedEx Forward Service Provider Summit,https://www.mygroundbiz.com/en/Recognition/Events/Summit,WAVE_4_REMAINING_DESTINATIONS,PRESERVED_FOR_EXHAUSTIVE_REVIEW_AFTER_HIGHER_SESSION_EFFICIENCY_WAVES; no exclusion or relevance judgment has been made,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
261,DESTINATION_PAGE,MGB-NAV-0081,Truck Driving Competitions,https://www.mygroundbiz.com/en/Recognition/Events/Truck-Driving-Competitions,WAVE_4_REMAINING_DESTINATIONS,PRESERVED_FOR_EXHAUSTIVE_REVIEW_AFTER_HIGHER_SESSION_EFFICIENCY_WAVES; no exclusion or relevance judgment has been made,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
262,DESTINATION_PAGE,MGB-NAV-0082,CSCA SMS alert enhancements coming July 19,https://www.mygroundbiz.com/en/news/2026/CSCA-SMS-alert-enhancements-coming-July-19,WAVE_4_REMAINING_DESTINATIONS,PRESERVED_FOR_EXHAUSTIVE_REVIEW_AFTER_HIGHER_SESSION_EFFICIENCY_WAVES; no exclusion or relevance judgment has been made,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
263,DESTINATION_PAGE,MGB-NAV-0083,New Maverik fuel discount available,https://www.mygroundbiz.com/en/news/2026/New-Maverik-fuel-discount-available-at-more-than-200-locations,WAVE_4_REMAINING_DESTINATIONS,PRESERVED_FOR_EXHAUSTIVE_REVIEW_AFTER_HIGHER_SESSION_EFFICIENCY_WAVES; no exclusion or relevance judgment has been made,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
264,DESTINATION_PAGE,MGB-NAV-0085,Secure your next Route-Ready vehicle through Wheels,https://www.mygroundbiz.com/en/news/2026/Secure-your-next-Route-Ready-vehicle-through-Wheels,WAVE_4_REMAINING_DESTINATIONS,PRESERVED_FOR_EXHAUSTIVE_REVIEW_AFTER_HIGHER_SESSION_EFFICIENCY_WAVES; no exclusion or relevance judgment has been made,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
265,DESTINATION_PAGE,MGB-NAV-0086,TSPA settlement enhancements,https://www.mygroundbiz.com/en/news/2026/Kevin-Koken-TSPA-settlement-enhancements-to-be-announced-soon,WAVE_4_REMAINING_DESTINATIONS,PRESERVED_FOR_EXHAUSTIVE_REVIEW_AFTER_HIGHER_SESSION_EFFICIENCY_WAVES; no exclusion or relevance judgment has been made,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
266,UNREVIEWED_PRIMARY_VIDEO,SRC-MGB-VIDEO-0001,FCC Overview,https://players.brightcove.net/948035318001/BJh1e6leZ_default/index.html?videoId=5480386429001,WAVE_5_DEFERRED_HISTORICAL_VIDEO_REVIEW,2017_FCC_SYSTEM_TRAINING_VIDEO_DEFERRED_BEHIND_CURRENT_DRIVER_OPERATIONAL_SOURCES; durable bytes remain inventoried and no title or partial visual observation may support driver guidance,,,,,,UNREVIEWED_PRIMARY_CAPTURED_REVIEW_OPEN,SOURCE_INVENTORY_REVIEW_STATUS=NOT_YET_REVIEWED;ACCESS_STATUS=ACCESSIBLE;LOCAL_ARCHIVE_PATH=PRESENT,TRANSCRIBE_REVIEW_AUDIO_AND_VISUAL_CONTENT_INVENTORY_REFERENCES_AND_CREATE_MAPPINGS,COMPLETE_AUDIO_VISUAL_REVIEW_SOURCE_STATUS_RECONCILED_AND_NEW_REFERENCES_INVENTORIED
267,UNREVIEWED_PRIMARY_VIDEO,SRC-MGB-VIDEO-0002,FCC Messaging,https://players.brightcove.net/948035318001/BJh1e6leZ_default/index.html?videoId=5480362561001,WAVE_5_DEFERRED_HISTORICAL_VIDEO_REVIEW,2017_FCC_SYSTEM_TRAINING_VIDEO_DEFERRED_BEHIND_CURRENT_DRIVER_OPERATIONAL_SOURCES; durable bytes remain inventoried and no title or partial visual observation may support driver guidance,,,,,,UNREVIEWED_PRIMARY_CAPTURED_REVIEW_OPEN,SOURCE_INVENTORY_REVIEW_STATUS=NOT_YET_REVIEWED;ACCESS_STATUS=ACCESSIBLE;LOCAL_ARCHIVE_PATH=PRESENT,TRANSCRIBE_REVIEW_AUDIO_AND_VISUAL_CONTENT_INVENTORY_REFERENCES_AND_CREATE_MAPPINGS,COMPLETE_AUDIO_VISUAL_REVIEW_SOURCE_STATUS_RECONCILED_AND_NEW_REFERENCES_INVENTORIED
